Tid (s),C1,C2
1380,47.7,47.4
1381,48.1,47.8
1382,47.7,47.6
1383,47.5,47.5
1384,47.8,47.8
1385,48.5,48.1
1386,48.6,47.9
1387,48.9,49.1
1388,49.7,50
1389,50.4,50.5
1390,51,50.4
1391,50.4,50.9
1392,50.7,50.6
1393,50.5,50.4
1394,50.1,50.4
1395,50.3,50.2
1396,49.8,49.9
1397,50.8,50.3
1398,51.7,50.7
1399,51.3,51.1
1400,51.1,50.9
1401,51.5,51.2
1402,51.2,51
1403,52,51.7
1404,51.4,51.1
1405,51.1,50.9
1406,51.3,51.2
1407,50.7,50.9
